Symbol,Name,ISIN,Exchange
543177.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB11U3,BSE
543178.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,INF204KB12U1,BSE
543179.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,INF204KB16T4,BSE
543180.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,INF204KB17T2,BSE
543181.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB13T1,BSE
543182.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB18T0,BSE
543183.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,INF204KB19T8,BSE
543184.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB14T9,BSE
543185.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,INF204KB15T6,BSE
543186.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,INF204KB13U9,BSE
543193.BO,DJ Mediaprint & Logistics Ltd,INE0B1K01014,BSE
543219.BO,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,INF109KC17V7,BSE
543221.BO,ICICI Prudential Nifty IT ETF,INF109KC16I6,BSE
543224.BO,HDFC Nifty Banking ETF,INF179KC1HY0,BSE
543226.BO,UTI NIFTY BANK ETF,INF789F1AUV1,BSE
543234.BO,SecMark Consultancy Ltd,INE0BTM01013,BSE
543240.BO,Likhitha Infrastructure Ltd,INE060901027,BSE
543241.BO,Veer Global Infraconstruction Ltd,INE244W01010,BSE
543246.BO,Mirae Asset Nifty 100 ESG Sector Leaders ETF,INF769K01GS9,BSE
543255.BO,Nippon India ETF Nifty Infrastructure BeES,INF732E01268,BSE
543281.BO,Suvidhaa Infoserve Ltd,INE018401013,BSE
543284.BO,EKI Energy Services Ltd,INE0CPR01018,BSE
543291.BO,Mirae Asset NYSE FANG+ ETF,INF769K01HF4,BSE
543292.BO,ICICI Prudential Nifty Healthcare ETF,INF109KC1Q72,BSE
543298.BO,Vineet Laboratories Ltd,INE505Y01010,BSE
543323.BO,Mirae Asset Nifty Financial Services ETF,INF769K01HI8,BSE
543326.BO,ICICI Prudential Nifty FMCG ETF,INF109KC19V3,BSE
543347.BO,Axis NIFTY IT ETF,INF846K01Y96,BSE
543348.BO,Axis NIFTY Healthcare ETF,INF846K01Z12,BSE
543357.BO,Axis NIFTY India Consumption ETF,INF846K016C7,BSE
543365.BO,Mirae Asset S&P 500 Top 50 ETF,INF769K01HP3,BSE
543376.BO,Samor Reality Ltd,INE0GD201014,BSE
543383.BO,ICICI Prudential Nifty India Consumption ETF,INF109KC1V42,BSE
543388.BO,DSP Nifty 50 Equal Weight ETF,INF740KA1QK2,BSE
543389.BO,Sigachi Industries Ltd,INE0D0K01022,BSE
543414.BO,Mirae Asset Hang Seng TECH ETF,INF769K01HS7,BSE
543416.BO,Zodiac Energy Ltd,INE761Y01019,BSE
543437.BO,Motilal Oswal Nasdaq Q 50 ETF,INF247L01AU3,BSE
543438.BO,DSP Nifty Midcap 150 Quality 50 ETF,INF740KA1QL0,BSE
543440.BO,DSP Nifty 50 ETF,INF740KA1CL0,BSE
543450.BO,ICICI Prudential Nifty Auto ETF,INF109KC10V2,BSE
543454.BO,Mirae Asset Nifty India Manufacturing ETF,INF769K01IB1,BSE
543465.BO,Motilal Oswal Nifty 200 Momentum 30 ETF,INF247L01BK2,BSE
543470.BO,Softtech Engineers Ltd,INE728Z01015,BSE
543472.BO,Aditya Birla Sunlife Nifty IT ETF,INF209KB11D8,BSE
543473.BO,Aditya Birla Sun Life Nifty Healthcare ETF,INF209KB10C2,BSE
543474.BO,Aditya Birla Sun Life Nifty 50 ETF,INF209KB19D1,BSE
543481.BO,Mirae Asset Nifty Midcap 150 ETF,INF769K01IC9,BSE
543499.BO,Achyut Healthcare Ltd,INE0K1401020,BSE
543501.BO,Motilal Oswal BSE Low Volatility ETF,INF247L01BL0,BSE
543513.BO,Uma Exports Ltd,INE0GIU01018,BSE
543535.BO,We Win Ltd,INE082W01014,BSE
543563.BO,Motilal Oswal BSE Healthcare ETF,INF247L01BB1,BSE
543568.BO,ICICI Prudential Nifty 200 Momentum 30 ETF,INF109KC17C7,BSE
543569.BO,HDFC NIFTY 100 ETF,INF179KC1HR4,BSE
543570.BO,HDFC Mutual Fund,INF179KC1HS2,BSE
543571.BO,ICICI Prudential Nifty Infrastructure ETF,INF109KC16E5,BSE
543574.BO,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,INF209KB15K4,BSE
543575.BO,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,INF209KB14K7,BSE
543576.BO,Motilal Oswal BSE Enhanced Value ETF,INF247L01BE5,BSE
543577.BO,Motilal Oswal BSE Quality ETF,INF247L01BH8,BSE
543593.BO,Dhampur Bio Organics Ltd,INE0I3401014,BSE
543605.BO,HDFC NIFTY100 Quality 30 ETF,INF179KC1DL6,BSE
543607.BO,HDFC NIFTY Growth Sectors 15 ETF,INF179KC1DJ0,BSE
543608.BO,HDFC NIFTY50 Value 20 ETF,INF179KC1DK8,BSE
543627.BO,HDFC NIFTY100 Low Volatility 30 ETF,INF179KC1HU8,BSE
543628.BO,HDFC NIFTY200 Momentum 30 ETF,INF179KC1HV6,BSE
543636.BO,Dc Infotech and Communication Ltd,INE0A1101019,BSE
543665.BO,HDFC NIFTY IT ETF,INF179KC1IA8,BSE
543666.BO,HDFC NIFTY Private Bank ETF,INF179KC1HZ7,BSE
543677.BO,ICICI Prudential Nifty Financial Services Ex-Bank ETF,INF109KC17L8,BSE
543688.BO,Sarveshwar Foods Ltd,INE324X01026,BSE
543710.BO,ICICI Prudential Nifty Commodities ETF,INF109KC19O8,BSE
543738.BO,DSP Nifty Bank ETF,INF740KA1RX3,BSE
543747.BO,Kamdhenu Ventures Ltd,INE0BTI01037,BSE
543774.BO,HDFC BSE 500 ETF,INF179KC1EZ4,BSE
543775.BO,HDFC NIFTY Smallcap 250 ETF,INF179KC1FB2,BSE
543776.BO,HDFC NIFTY Midcap 150 ETF,INF179KC1HT0,BSE
543819.BO,ICICI Prudential Nifty PSU Bank ETF,INF109KC10S8,BSE
543853.BO,AXIS S&P BSE SENSEX ETF,INF846K010Q0,BSE
543858.BO,Mirae Asset Nifty 100 Low Volatility 30 ETF,INF769K01JU9,BSE
543861.BO,Udayshivakumar Infra Ltd,INE0N0Y01013,BSE
543915.BO,Pavna Industries Ltd,INE07S101038,BSE
543930.BO,Uravi Defence and Technology Ltd,INE568Z01015,BSE
543935.BO,DSP Nifty IT ETF,INF740KA1SX1,BSE
543944.BO,Mirae Asset Nifty Bank ETF,INF769K01KR3,BSE
543947.BO,DSP BSE Sensex ETF,INF740KA1SZ6,BSE
543948.BO,DSP Nifty PSU Bank ETF,INF740KA1SY9,BSE
543949.BO,DSP Private Bank ETF,INF740KA1TA7,BSE
543956.BO,ICICI Prudential Nifty 200 Quality 30 ETF,INF109KC18V5,BSE
543958.BO,VL E-Governance & IT Solutions Ltd,INE03HW01020,BSE
543965.BO,TVS Supply Chain Solutions Ltd,INE395N01027,BSE
543974.BO,Vishnu Prakash R Punglia Ltd,INE0AE001013,BSE
543975.BO,UTI NIFTY MIDCAP 150 ETF,INF789F1AYX9,BSE
543998.BO,Valiant Laboratories Ltd,INE0JWS01017,BSE
543999.BO,Mirae Asset S&P BSE Sensex ETF,INF769K01KT9,BSE
544003.BO,Plaza Wires Ltd,INE0INJ01017,BSE
544006.BO,Mirae Asset Nifty IT ETF,INF769K01KV5,BSE
544007.BO,Mirae Asset Nifty 200 Alpha 30 ETF,INF769K01KU7,BSE
544092.BO,Bajaj Finserv Nifty 50 ETF,INF0QA701722,BSE
544093.BO,Bajaj Finserv Nifty Bank ETF,INF0QA701714,BSE
544102.BO,UTI NIFTY IT ETF,INF789F1AZD8,BSE
544109.BO,DSP Nifty Healthcare ETF,INF740KA1UF4,BSE
544110.BO,HDFC Nifty PSU Bank ETF,INF179KC1HW4,BSE
544123.BO,LIC MF Nifty Midcap 100 ETF,INF767K01RN1,BSE
544130.BO,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,INF769K01LC3,BSE
544180.BO,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 ETF,INF769K01LJ8,BSE
544193.BO,ZERODHA NIFTY MIDCAP 150 ETF,INF0R8F01059,BSE
544194.BO,ZERODHA NIFTY 100 ETF,INF0R8F01067,BSE
544196.BO,Baroda BNP Paribas Nifty Bank ETF,INF251K01TL6,BSE
544200.BO,Akme Fintrade (India) Ltd,INE916Y01027,BSE
544212.BO,Mirae Asset Nifty EV and New Age Automotive ETF,INF769K01LQ3,BSE
544215.BO,SBI NIFTY50 EQUAL WEIGHT ETF,INF200KB1282,BSE
544216.BO,ICICI Prudential Nifty Oil & Gas ETF,INF109KC18W3,BSE
544218.BO,Aditya Birla Sun Life Nifty PSE ETF,INF209KB19Z4,BSE
544229.BO,ICICI Prudential Nifty Metal ETF,INF109KC19W1,BSE
544234.BO,Globale Tessile Ltd,INE0URU01010,BSE
544241.BO,Mirae Asset Nifty500 Multicap 50:25:25 ETF,INF769K01LX9,BSE
544247.BO,DSP Nifty Top 10 Equal Weight ETF,INF740KA1UR9,BSE
544266.BO,Mirae Asset Nifty PSU Bank ETF,INF769K01LZ4,BSE
544268.BO,Mirae Asset Nifty Metal ETF,INF769K01LY7,BSE
544275.BO,ICICI Prudential Nifty200 Value 30 ETF,INF109KC16X5,BSE
544301.BO,Odigma Consultancy Solutions Ltd,INE054301028,BSE
544323.BO,Mirae Asset Nifty India New Age Consumption ETF,INF769K01NS5,BSE
544326.BO,Edelweiss BSE Capital Markets & Insurance ETF,INF754K01TX4,BSE
544352.BO,DSP BSE Sensex Next 30 ETF,INF740KA1VE5,BSE
544376.BO,Mirae Asset BSE Select IPO ETF,INF769K01ON4,BSE
544377.BO,Mirae Asset BSE 200 Equal Weight ETF,INF769K01OA1,BSE
544382.BO,Axis Nifty500 Value 50 ETF,INF846KA1119,BSE
544385.BO,SBI BSE PSU BANK ETF,INF200KB1712,BSE
544394.BO,ICICI Prudential Nifty EV & New Age Automotive ETF,INF109K1A153,BSE
544401.BO,Mirae Asset Nifty50 Equal Weight ETF,INF769K01OO2,BSE
544415.BO,Nippon India BSE Sensex Next 30 ETF,INF204KC1EZ3,BSE
544424.BO,Globe Civil Projects Ltd,INE0V3U01015,BSE
544427.BO,ICICI Prudential Nifty Top 15 Equal Weight ETF,INF109K1A344,BSE
544438.BO,Mirae Asset Nifty India Internet ETF,INF769K01PB6,BSE
544450.BO,Chembond Chemicals Ltd,INE0TGX01019,BSE
544465.BO,Laxmi India Finance Ltd,INE06WU01026,BSE
544467.BO,National Securities Depository Ltd,INE301O01023,BSE
544473.BO,Groww BSE Power ETF,INF666M01LM6,BSE
544477.BO,Highway Infrastructure Ltd,INE00RL01028,BSE
544485.BO,Regaal Resources Ltd,INE0MHO01029,BSE
544491.BO,Gem Aromatics Ltd,INE06XZ01023,BSE
544492.BO,Mangal Electrical Industries Ltd,INE0PKD01011,BSE
544493.BO,Nippon India Nifty India Manufacturing ETF,INF204KC1GH6,BSE
544507.BO,Zerodha Nifty Smallcap 100 ETF,INF0R8F01141,BSE
544521.BO,VMS TMT Ltd,INE0SJA01013,BSE
544547.BO,Jinkushal Industries Ltd,INE1FF001016,BSE
544581.BO,DSP Nifty500 Flexicap Quality 30 ETF,INF740KA1WU9,BSE
544586.BO,Zerodha Nifty 50 ETF,INF0R8F01166,BSE
544588.BO,SBI Mutual Fund,INF200K30015,BSE
544589.BO,SBI Mutual Fund,INF200K30023,BSE
544590.BO,SBI Mutual Fund,INF200K30031,BSE
544591.BO,SBI Mutual Fund,INF200K30049,BSE
544592.BO,SBI Mutual Fund,INF200K30056,BSE
544593.BO,SBI Mutual Fund,INF200K30064,BSE
544598.BO,Accuracy Shipping Ltd,INE648Z01023,BSE
544604.BO,Mirae Asset Nifty Energy ETF,INF769K01PR2,BSE
544605.BO,Mirae Asset Nifty Smallcap 250 ETF,INF769K01PQ4,BSE
544615.BO,KSR Footwear Ltd,INE1SPP01016,BSE
544618.BO,Edelweiss BSE Sensex ETF,INF754K01VY8,BSE
544620.BO,MSCIADD,INF740KA1WV7,BSE
544649.BO,Titanium Hybrid Long-Short Fund Direct Plan Growth,INF277K30047,BSE
544650.BO,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,INF277K30054,BSE
544651.BO,Titanium Hybrid Long-Short Fund Regular Plan Growth,INF277K30013,BSE
544652.BO,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,INF277K30039,BSE
544653.BO,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,INF277K30021,BSE
544654.BO,DSP Nifty Smallcap 250 ETF,INF740KA1WX3,BSE
544655.BO,DSP Nifty Midcap 150 ETF,INF740KA1WW5,BSE
544660.BO,Mirae Asset Nifty Top 20 Equal Weight ETF,INF769K01PZ5,BSE
544661.BO,Mirae Asset BSE 500 Dividend Leaders 50 ETF,INF769K01PY8,BSE
544674.BO,DSP Nifty Next 50 ETF,INF740KA1XU7,BSE
544689.BO,Arudha Hybrid Long- Short Fund Regular Plan-Growth,INF194K30010,BSE
544690.BO,Arudha Hybrid Long- Short Fund Regular Plan-Monthly IDCW,INF194K30051,BSE
544691.BO,Arudha Hybrid Long- Short Fund Direct Plan-Growth,INF194K30184,BSE
544692.BO,Arudha Hybrid Long- Short Fund Direct Plan-Half yearly IDCW,INF194K30242,BSE
544696.BO,iSIF Hybrid Long-Short Fund - Growth,INF109K30018,BSE
544697.BO,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,INF109K30026,BSE
544701.BO,Mirae Asset Nifty 500 Healthcare ETF,INF769K01QA6,BSE
544702.BO,DCM Shriram International Ltd,INE0OU201013,BSE
544704.BO,Mirae Asset Nifty India Infrastructure & LogisticsETF,INF769K01QB4,BSE
544705.BO,Mirae Asset BSE India Defence ETF,INF769K01QC2,BSE
544706.BO,Aditya Birla Sun Life MSCI India ETF,INF209KC1662,BSE
544709.BO,Gaudium IVF and Women Health Ltd,INE0P8B01020,BSE
544719.BO,Aditya Birla Sun Life BSE Top 10 Banks ETF,INF209KC1670,BSE
544721.BO,Groww BSE Hospitals ETF,INF666M01OD9,BSE
544722.BO,SBI Nifty Midcap 150 Momentum 50 ETF,INF200KB1AJ0,BSE
544725.BO,DSP BSE Top 10 Banks ETF,INF740KA1YH2,BSE
544737.BO,Mirae Asset Nifty 500 Value 50 ETF,INF769K01QV2,BSE
544745.BO,SBI Nifty Midcap 150 ETF,INF200KB1AK8,BSE
544749.BO,Arudha Hybrid Long- Short Fund Direct Plan-Annual IDCW,INF194K30259,BSE
555555.BO,ICICI Prudential BSE Sensex ETF,INF346A01034,BSE
590022.BO,Eastern Silk Industries Ltd,INE962C01035,BSE
590041.BO,Kavveri Defence & Wireless Technologies Ltd-$,INE641C01019,BSE
590057.BO,Equippp Social Impact Technologies Ltd,INE217G01035,BSE
590068.BO,Khaitan (India) Ltd,INE731C01018,BSE
590103.BO,Nippon India ETF Nifty 50 BeES,INF204KB14I2,BSE
590104.BO,Nippon India ETF Nifty Next 50 Junior BeES,INF732E01045,BSE
590106.BO,Nippon India ETF Nifty Bank BeES,INF204KB15I9,BSE
590107.BO,Kotak Nifty PSU Bank ETF,INF373I01023,BSE
590108.BO,Nippon India ETF Nifty PSU Bank BeES,INF204KB16I7,BSE
590109.BO,Nippon India ETF Nifty 50 Shariah BeES,INF732E01128,BSE
590110.BO,Quantum Nifty 50 ETF,INF082J01499,BSE
590115.BO,Motilal Oswal Nifty 50 ETF,INF247L01536,BSE
590136.BO,Kotak Nifty Bank ETF,INF174KA1ZB7,BSE
590137.BO,SBI-ETF NIFTY BANK,INF200KA1580,BSE
590138.BO,SBI-ETF NIFTY 50,INF200KA1FS1,BSE
590139.BO,Kotak Nifty 1D Rate Liquid ETF,INF174KA1LV5,BSE
590141.BO,Nippon India ETF Nifty IT,INF204KB15V2,BSE
590142.BO,Nippon India Nifty Pharma ETF,INF204KC1089,BSE
590144.BO,Nippon India ETF Nifty Midcap 150,INF204KB1V68,BSE
590148.BO,Motilal Oswal Nifty Smallcap 250 ETF,INF247L01CH6,BSE
590149.BO,Motilal Oswal Nifty Capital Market ETF,INF247L01EV3,BSE
590150.BO,Motilal Oswal Nifty Realty ETF,INF247L01CI4,BSE
590151.BO,Motilal Oswal Nifty 500 Momentum 50 ETF,INF247L01DK8,BSE
590152.BO,Motilal Oswal Nifty India Defence ETF,INF247L01DJ0,BSE
590153.BO,Motilal Oswal Nifty 500 ETF,INF247L01BU1,BSE
590154.BO,Kotak Nifty Alpha 50 ETF,INF174KA1IA5,BSE
890221.BO,Spandana Sphoorty Financial Ltd,IN9572J01019,BSE
890228.BO,Allcargo Terminals Ltd,IN90NN701011,BSE
890232.BO,KRISHIVAL FOODS Ltd,IN90GGO01013,BSE
890237.BO,TIL Ltd,IN9806C01016,BSE
